ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
1011,"(1250.411865234375, 332.1319122314453)","(2250.7347412109375, 148.95809936523438)","(84.51070022583008, 594.5697937011719)","(1264.1369018554688, 554.0988464355469)","(1057.9747314453125, 333.63885498046875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1012,"(2249.8759765625, 148.07288360595703)","(1254.6343383789062, 334.6286163330078)","(84.16740608215332, 594.5824279785156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1013,"(1238.64453125, 342.42974853515625)","(2250.85546875, 148.28982543945312)","(85.19892692565918, 593.3826599121094)","(1264.3484497070312, 559.1290588378906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1014,"(1238.7088623046875, 344.0292205810547)","(2250.1485595703125, 147.7727394104004)","(85.78269004821777, 593.497314453125)","(1263.6123046875, 563.3068237304688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1015,"(1251.7833862304688, 571.0875549316406)","(2250.7115478515625, 147.48687362670898)","(85.88747024536133, 593.5343322753906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1016,"(1243.5140991210938, 573.2552185058594)","(2250.83984375, 147.38039016723633)","(86.42416954040527, 593.3576049804688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1017,"(2250.8048095703125, 146.95780181884766)","(85.8324203491211, 593.5742492675781)","(1236.4099731445312, 575.1074523925781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1018,"(1218.9297485351562, 576.7913513183594)","(2250.0828857421875, 147.92863845825195)","(86.75724029541016, 593.1643371582031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1019,"(1206.4788208007812, 578.1012573242188)","(2250.745849609375, 147.78269958496094)","(86.76123809814453, 593.5278015136719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1020,"(2250.494384765625, 146.96934127807617)","(86.50204467773438, 593.0131530761719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1021,"(1255.8026733398438, 340.1136932373047)","(1198.781494140625, 575.8738098144531)","(2250.8284912109375, 148.08164978027344)","(86.75100135803223, 593.8492431640625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1022,"(1325.7192993164062, 10.963848691433668)","(1198.3688354492188, 586.2836303710938)","(2252.726318359375, 148.97949981689453)","(88.54597663879395, 594.9637451171875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1023,"(1257.400390625, 351.18402099609375)","(1343.6717529296875, 21.062076710164547)","(1206.19580078125, 586.6027526855469)","(2252.7247314453125, 149.4004669189453)","(88.70133590698242, 595.5857238769531)","(1243.5958251953125, 596.2705993652344)","(1060.5421142578125, 339.9640655517578)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1024,"(1356.4451293945312, 14.866963885724545)","(2252.5145263671875, 149.5857276916504)","(88.85064888000488, 594.29443359375)","(1217.417724609375, 576.0352783203125)","(1250.7269287109375, 371.5802307128906)","(1062.2477416992188, 344.2017059326172)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1025,"(1413.4390258789062, 10.70022663101554)","(1179.45947265625, 364.39991760253906)","(2252.319580078125, 150.66651916503906)","(88.49087715148926, 594.4336547851562)","(1232.5468139648438, 566.8535766601562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1026,"(1211.0543823242188, 367.13685607910156)","(2250.9825439453125, 150.68437957763672)","(86.49384498596191, 595.3408813476562)","(1241.7985229492188, 563.5818786621094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1027,"(2252.138671875, 149.97853469848633)","(86.70936012268066, 594.8712768554688)","(1254.7393188476562, 558.6641235351562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1028,"(1259.940185546875, 356.7021942138672)","(2250.8604736328125, 150.24790954589844)","(87.30613899230957, 593.6450805664062)","(1259.59912109375, 556.5002136230469)","(1061.8645629882812, 338.15013122558594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1029,"(1201.2800903320312, 361.7496643066406)","(2249.88525390625, 150.66223907470703)","(1262.5966186523438, 344.3696746826172)","(88.06803131103516, 594.1578369140625)","(1062.9226684570312, 337.05067443847656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1030,"(1066.9805297851562, 337.9101257324219)","(1200.1483764648438, 360.3572082519531)","(2248.99365234375, 150.64865493774414)","(1258.8453979492188, 334.6204833984375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1031,"(1255.3082885742188, 323.9815216064453)","(1068.263427734375, 337.0964050292969)","(1192.8148193359375, 362.3027038574219)","(2249.4859619140625, 150.69232177734375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1032,"(1253.0078735351562, 318.4687042236328)","(1069.0430297851562, 335.6433563232422)","(1189.0653076171875, 363.7652282714844)","(2249.2669677734375, 151.30038833618164)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1033,"(1066.3817138671875, 333.9595947265625)","(2248.3668212890625, 151.87857055664062)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1034,"(1064.154296875, 332.55682373046875)","(2247.6158447265625, 152.18123626708984)","(88.0417308807373, 594.2544250488281)","(1258.90673828125, 558.9189453125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1035,"(1278.5631103515625, 9.172832511365414)","(1064.9574584960938, 330.0685272216797)","(2248.037353515625, 152.1465950012207)","(88.06595611572266, 594.1454162597656)","(1252.8796997070312, 564.871337890625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1036,"(1280.0264282226562, 38.01797294616699)","(1064.2506103515625, 328.13671875)","(1230.27099609375, 568.4668884277344)","(2246.9737548828125, 151.8296127319336)","(88.47221755981445, 594.7451477050781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1037,"(1266.0219116210938, 45.34082221984863)","(1062.2981567382812, 326.9267883300781)","(1216.3457641601562, 568.7206726074219)","(2247.8974609375, 151.25024795532227)","(87.67298126220703, 594.7052612304688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1038,"(1310.5081787109375, 4.4138762429356575)","(1060.8024291992188, 327.5753479003906)","(1210.8347778320312, 569.0753479003906)","(2248.5543212890625, 150.4920539855957)","(87.55154037475586, 593.48681640625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1039,"(1059.2931518554688, 327.4561462402344)","(1211.07861328125, 570.1668395996094)","(2248.5321044921875, 150.87139129638672)","(1348.5455932617188, 67.81406021118164)","(87.26984214782715, 593.3080139160156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1040,"(1355.1998901367188, 35.81896924972534)","(1211.3694458007812, 572.5071411132812)","(2249.276611328125, 150.92355728149414)","(87.24822616577148, 593.7289428710938)","(1060.3349609375, 325.9378662109375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1041,"(1245.9490356445312, 350.3877868652344)","(1404.256591796875, 8.322496369481087)","(1212.2640991210938, 574.1971130371094)","(2249.583251953125, 151.31803131103516)","(86.75312995910645, 593.4237060546875)","(1247.5012817382812, 611.2051696777344)","(1055.630859375, 327.3026580810547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1042,"(1244.3990478515625, 355.2873840332031)","(1438.4721069335938, 8.897607266902924)","(1217.3291625976562, 574.4665832519531)","(2248.640380859375, 151.44109344482422)","(86.92815208435059, 592.419921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1043,"(1251.3479614257812, 355.8536376953125)","(2247.1107177734375, 150.82205200195312)","(86.74895095825195, 592.0385437011719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1044,"(1256.7767333984375, 354.72442626953125)","(2246.454345703125, 151.74034881591797)","(86.08043098449707, 592.6283569335938)","(1245.0582885742188, 569.9365539550781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1045,"(1261.2515258789062, 351.7198486328125)","(2246.2913818359375, 151.66738510131836)","(1256.965576171875, 567.7244873046875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1046,"(2246.222412109375, 152.1054458618164)","(1261.1050415039062, 352.2540283203125)","(85.55274963378906, 593.5086669921875)","(1258.148681640625, 568.075439453125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1047,"(1255.5154418945312, 350.8992004394531)","(2245.931640625, 152.06475448608398)","(85.71394157409668, 593.5492553710938)","(1260.8005981445312, 567.1790466308594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1048,"(1254.8148803710938, 349.41151428222656)","(2246.7972412109375, 151.73398971557617)","(1325.5154418945312, 10.79234353452921)","(86.26841926574707, 593.3147277832031)","(1259.6016235351562, 567.0663146972656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1049,"(1253.1715698242188, 347.2980194091797)","(1307.9441528320312, 23.66316282749176)","(2246.715576171875, 152.17469787597656)","(86.740234375, 594.4552307128906)","(1259.3285522460938, 567.8643493652344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1050,"(1248.4419555664062, 345.4815216064453)","(2246.5137939453125, 151.58770370483398)","(1301.8692626953125, 57.683366775512695)","(86.7820873260498, 594.1561279296875)","(1253.6976318359375, 571.0873718261719)","(1254.0478515625, 19.80776023864746)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1051,"(1245.0525512695312, 340.63514709472656)","(1236.209716796875, 566.76416015625)","(1260.5258178710938, 45.14927864074707)","(2246.857421875, 151.59798431396484)","(87.13091087341309, 594.5447387695312)","(1279.9364013671875, 571.6910705566406)","(1055.3290100097656, 341.7881774902344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1052,"(1310.161865234375, 8.254686705768108)","(1232.791748046875, 575.9384460449219)","(2246.508056640625, 151.00701141357422)","(87.23344612121582, 594.6573791503906)","(1283.494140625, 8.794921711087227)","(1059.4798583984375, 342.5986022949219)","(1330.4531860351562, 96.06896591186523)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1053,"(1314.3975830078125, 11.64464469999075)","(1228.7940673828125, 577.1893920898438)","(2247.2225341796875, 151.42555618286133)","(1318.4956665039062, 94.70865631103516)","(87.52445411682129, 594.5253295898438)","(1060.4429931640625, 345.12962341308594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1054,"(1320.080810546875, 12.097606845200062)","(1224.292236328125, 579.2113037109375)","(2247.739990234375, 151.46574020385742)","(1346.4136962890625, 104.28034210205078)","(87.87510299682617, 593.6156921386719)","(1063.9619140625, 347.4702911376953)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1055,"(1343.6975708007812, 7.8691797107458115)","(1224.3029174804688, 579.6181335449219)","(2247.232666015625, 151.89357376098633)","(88.16569709777832, 593.6504821777344)","(1063.1942138671875, 348.4645080566406)","(1374.7051391601562, 97.14631271362305)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1056,"(1359.0575561523438, 5.195170601829886)","(1224.4852905273438, 581.044189453125)","(1399.6500854492188, 90.30722045898438)","(2246.6165771484375, 152.23485946655273)","(87.73847770690918, 595.0217895507812)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1057,"(1358.3552856445312, 39.83945274353027)","(1227.107666015625, 581.3359985351562)","(2245.9910888671875, 152.35488510131836)","(87.55640983581543, 595.3125305175781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1058,"(1379.5360717773438, 21.935012340545654)","(1230.6905517578125, 584.1371765136719)","(2245.8958740234375, 152.7848663330078)","(87.74226760864258, 596.0265808105469)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1059,"(1367.8143920898438, 7.159563064575195)","(1232.9656982421875, 583.3031005859375)","(2246.1978759765625, 153.43800354003906)","(88.83212471008301, 595.4075317382812)","(1322.4544067382812, 4.085080856457353)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1060,"(1254.0441284179688, 359.3336639404297)","(1400.446533203125, 16.502926103770733)","(1234.9532470703125, 582.4873657226562)","(2245.9818115234375, 152.84706115722656)","(88.75444984436035, 595.4615478515625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1061,"(1256.132080078125, 357.81141662597656)","(1387.1441650390625, 17.09850574284792)","(1236.2269287109375, 581.7600708007812)","(2246.20654296875, 152.71505737304688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1062,"(1255.8790893554688, 357.92152404785156)","(1370.1951904296875, 16.6403648853302)","(1235.7944946289062, 581.6054077148438)","(2246.5340576171875, 152.7177276611328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1063,"(1255.4518432617188, 358.0768737792969)","(1347.784423828125, 19.99154732376337)","(1235.4285278320312, 580.4319152832031)","(2246.7601318359375, 153.09003067016602)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1064,"(1252.5955200195312, 357.8622741699219)","(1337.7546997070312, 29.794000148773193)","(1235.1945190429688, 580.3399658203125)","(2246.9859619140625, 153.50099563598633)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1065,"(1291.23486328125, 7.235378347337246)","(1234.2970581054688, 578.8518676757812)","(2246.8603515625, 153.54590225219727)","(1258.045166015625, 4.5520073883235455)","(1259.0833740234375, 354.5611267089844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1066,"(1276.5111083984375, 16.544017903506756)","(1233.9345092773438, 578.7275085449219)","(2246.5283203125, 153.85405349731445)","(1315.6714477539062, 62.38737678527832)","(1245.7052001953125, 14.601409196853638)","(1259.7698364257812, 355.3921813964844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1067,"(1234.75146484375, 578.8252563476562)","(2247.225341796875, 154.0509262084961)","(1258.7157592773438, 355.9412536621094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1068,"(1313.1295776367188, 9.177076078951359)","(1235.238525390625, 578.3544921875)","(2246.489501953125, 153.6206932067871)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1069,"(1244.5159301757812, 354.81471252441406)","(1317.8875732421875, 15.298949174582958)","(1235.2892456054688, 576.2172546386719)","(2246.7645263671875, 153.95248794555664)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1070,"(1323.8770141601562, 20.44499596208334)","(1235.3145751953125, 576.3761596679688)","(2246.4693603515625, 154.19102096557617)","(1327.5823364257812, 105.3047103881836)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1071,"(1329.2002563476562, 22.423397973179817)","(1235.8653564453125, 575.2713317871094)","(2246.6046142578125, 154.25413131713867)","(1349.9454956054688, 113.52267837524414)","(1068.8302612304688, 342.53285217285156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1072,"(1333.9302368164062, 19.802884832024574)","(1237.3301391601562, 574.7453308105469)","(2247.4368896484375, 153.71278762817383)","(1338.6467895507812, 107.11314010620117)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1073,"(1343.9810791015625, 13.002993986010551)","(1239.81298828125, 573.9295043945312)","(2247.347412109375, 153.83216094970703)","(86.9463119506836, 595.5565490722656)","(1381.2008056640625, 101.97474670410156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1074,"(1342.5126342773438, 8.374179787933826)","(1238.0335693359375, 574.3299255371094)","(2247.5272216796875, 153.7567901611328)","(87.30839538574219, 594.8855590820312)","(1326.3026733398438, 8.448700729757547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1075,"(1340.8668823242188, 3.8290535286068916)","(1236.2818603515625, 573.5682983398438)","(1384.6864013671875, 69.01380729675293)","(2247.238525390625, 153.6752700805664)","(87.80039024353027, 594.7901000976562)","(1325.283203125, 3.9400273617357016)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1076,"(1248.9990844726562, 348.9505615234375)","(1327.0899047851562, 32.12134647369385)","(1235.7431030273438, 572.8611145019531)","(2246.590576171875, 153.73723220825195)","(88.11433792114258, 593.9967346191406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1077,"(1250.970947265625, 352.6275939941406)","(1315.7730102539062, 13.077457383275032)","(1234.8954467773438, 573.5745849609375)","(2247.4744873046875, 153.84746170043945)","(88.1989631652832, 594.2704467773438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1078,"(1248.5301513671875, 355.82752990722656)","(1313.9006958007812, 7.600302256643772)","(1233.8471069335938, 575.1002807617188)","(2247.6175537109375, 154.39390182495117)","(89.1057243347168, 593.0608825683594)","(1289.1242065429688, 5.075710989534855)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1079,"(1248.03759765625, 358.52525329589844)","(1318.9923706054688, 13.0075803399086)","(1233.1633911132812, 577.0879516601562)","(2248.3397216796875, 154.4032325744629)","(89.05891227722168, 593.0217895507812)","(1273.23193359375, 4.094420343637466)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1080,"(1286.5902709960938, 5.082764506340027)","(1232.8232421875, 576.9187316894531)","(2246.765869140625, 155.8223533630371)","(86.66114044189453, 594.3788452148438)","(1266.5205688476562, 4.554170221090317)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1081,"(1282.3134765625, 8.610250070691109)","(1231.5023803710938, 578.2776489257812)","(2246.516845703125, 156.02297592163086)","(86.06034278869629, 594.981689453125)","(1257.0509643554688, 7.481758251786232)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1082,"(1229.3993530273438, 579.5252990722656)","(2246.4068603515625, 155.72406005859375)","(1321.5220947265625, 54.89350700378418)","(86.5428524017334, 594.7457580566406)","(1248.487548828125, 12.075777634978294)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1083,"(1291.6676025390625, 25.08190894126892)","(1227.414794921875, 579.8537292480469)","(2246.352294921875, 155.94632720947266)","(86.15616035461426, 595.34130859375)","(1251.9044799804688, 16.018285393714905)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1084,"(1227.379150390625, 578.8302917480469)","(2246.4483642578125, 155.84060287475586)","(86.85825157165527, 595.7203979492188)","(1263.0409545898438, 25.55017876625061)","(1327.7724609375, 73.48764991760254)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1085,"(1297.5004272460938, 49.064236640930176)","(1225.5493774414062, 579.5057373046875)","(2246.0125732421875, 155.34054946899414)","(87.36977005004883, 595.1615600585938)","(1267.9608154296875, 47.302696228027344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1086,"(1224.2383422851562, 580.3080749511719)","(2246.05126953125, 154.9008674621582)","(87.67970085144043, 595.5975952148438)","(1286.333251953125, 7.469152268022299)","(1343.5285034179688, 87.36540985107422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1087,"(1308.6253662109375, 7.02420374378562)","(1224.7845458984375, 579.458984375)","(2245.9873046875, 154.7986068725586)","(1331.0037231445312, 84.21898460388184)","(88.85801887512207, 595.3729248046875)","(1289.2659912109375, 7.5461991764605045)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1088,"(1310.9014892578125, 7.512153927236795)","(1224.6571655273438, 579.3807067871094)","(2245.8935546875, 154.03985977172852)","(88.61644744873047, 596.4869689941406)","(1293.1393432617188, 7.213655024766922)","(1353.2964477539062, 89.74568176269531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1089,"(1226.8671875, 579.0642395019531)","(2246.0562744140625, 153.98120880126953)","(88.27675819396973, 597.1010131835938)","(1291.3037109375, 6.439246125519276)","(1350.4779663085938, 85.30005073547363)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1090,"(1228.4898071289062, 578.7886657714844)","(2245.78564453125, 153.9346160888672)","(88.74973487854004, 597.5654296875)","(1287.4142456054688, 6.571051441133022)","(1349.2715454101562, 77.9991512298584)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1091,"(1231.0353393554688, 579.3518676757812)","(2245.944091796875, 154.3403205871582)","(88.6100902557373, 597.7765808105469)","(1271.0885620117188, 19.55203139781952)","(1339.8110961914062, 68.87254524230957)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1092,"(1234.1755981445312, 578.5473022460938)","(2246.049072265625, 155.09031295776367)","(88.2464485168457, 597.5126342773438)","(1265.6570434570312, 22.284964442253113)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1093,"(1237.2332153320312, 577.2238159179688)","(2246.1939697265625, 154.55409622192383)","(1324.4564819335938, 65.73579406738281)","(88.80528259277344, 596.5037841796875)","(1268.0596313476562, 11.145670048892498)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1094,"(1238.8267211914062, 576.6903686523438)","(2245.467529296875, 153.8373680114746)","(1322.898681640625, 62.78743553161621)","(88.79483413696289, 596.392333984375)","(1264.442138671875, 10.76608669385314)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1095,"(1239.518310546875, 575.9016418457031)","(2245.280517578125, 153.8084373474121)","(1323.3987426757812, 67.79280662536621)","(88.34023094177246, 596.7486877441406)","(1268.5225830078125, 12.018350072205067)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1096,"(1239.8211059570312, 574.7460632324219)","(2245.7332763671875, 153.4078483581543)","(1321.1044921875, 71.21737670898438)","(88.08318138122559, 596.4799499511719)","(1261.096923828125, 18.668956398963928)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
