ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
68,"(488.4032897949219, 211.94725799560547)","(1550.753173828125, 597.5262451171875)","(549.2252197265625, 397.8488006591797)","(1557.0219116210938, 214.63629150390625)","(850.2430725097656, 694.2305908203125)","(735.7640991210938, 964.9240417480469)","(846.1377563476562, 508.19493103027344)","(675.0383911132812, 369.82440185546875)","(655.0225524902344, 432.6504364013672)","(899.1804504394531, 629.4105834960938)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
69,"(1550.8955688476562, 597.4758911132812)","(1245.62841796875, 356.531494140625)","(548.0423278808594, 398.2501983642578)","(1556.9879150390625, 214.52352905273438)","(840.9384155273438, 701.7324523925781)","(735.759033203125, 965.5216064453125)","(675.1700744628906, 370.34608459472656)","(655.0003967285156, 433.1571807861328)","(898.1860046386719, 631.0867919921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
70,"(1550.276611328125, 596.8801879882812)","(1242.7025146484375, 358.073486328125)","(550.5521240234375, 396.81593322753906)","(1561.6806030273438, 210.03028869628906)","(846.8452453613281, 696.1548461914062)","(842.630126953125, 504.1743621826172)","(676.7696533203125, 370.55235290527344)","(655.5792541503906, 434.3653259277344)","(898.7876892089844, 630.2167358398438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
71,"(1550.4904174804688, 596.9026794433594)","(1242.9888305664062, 357.9068908691406)","(551.0615844726562, 396.4346923828125)","(1560.3433837890625, 211.47942352294922)","(845.237060546875, 697.259033203125)","(842.2646789550781, 503.90794372558594)","(677.3565673828125, 370.1766052246094)","(655.4432983398438, 434.3963623046875)","(898.8802490234375, 630.3392944335938)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
72,"(1550.4028930664062, 597.7131652832031)","(1243.7302856445312, 357.9597625732422)","(1559.4345703125, 211.6377716064453)","(845.9767761230469, 697.3372497558594)","(844.6710815429688, 505.6210479736328)","(677.0917358398438, 371.70118713378906)","(656.2078247070312, 433.7677459716797)","(898.8754577636719, 630.8712768554688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
73,"(1550.3859252929688, 597.5662841796875)","(1244.0533447265625, 357.7646942138672)","(553.9520568847656, 397.2997589111328)","(1559.7341918945312, 211.4933319091797)","(845.6652221679688, 697.6690368652344)","(737.7232360839844, 965.5321655273438)","(676.7998352050781, 371.3257293701172)","(657.1443481445312, 435.6334686279297)","(898.7872924804688, 631.1007080078125)","(421.7588653564453, 219.55632781982422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
74,"(1550.6227416992188, 597.1795349121094)","(1244.214111328125, 357.64942932128906)","(555.4346618652344, 398.25608825683594)","(1559.575439453125, 211.87383270263672)","(846.5609741210938, 697.281494140625)","(676.9169006347656, 371.94207763671875)","(659.8701171875, 436.326171875)","(898.8727111816406, 630.9468994140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
75,"(1551.2925415039062, 597.3169555664062)","(1244.7886962890625, 357.15550231933594)","(1559.631591796875, 212.7008514404297)","(849.0968627929688, 695.3515319824219)","(737.2314147949219, 966.8656616210938)","(675.5417785644531, 371.7113952636719)","(664.5125122070312, 437.2366943359375)","(898.8436584472656, 631.0784606933594)","(420.3885192871094, 218.88504028320312)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
76,"(1550.8995361328125, 597.0059814453125)","(1243.97265625, 357.5978698730469)","(1560.1778564453125, 212.03933715820312)","(846.723876953125, 696.4539184570312)","(736.9248352050781, 966.8548278808594)","(676.2522583007812, 371.2123718261719)","(672.8553771972656, 439.57452392578125)","(898.7908630371094, 631.0768737792969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
77,"(478.9114990234375, 212.27175903320312)","(1551.137939453125, 596.7817077636719)","(1244.5286254882812, 357.3726501464844)","(572.28466796875, 397.84336853027344)","(1559.6573486328125, 212.37806701660156)","(851.8457946777344, 692.2965698242188)","(737.107421875, 966.133544921875)","(676.526123046875, 371.41090393066406)","(689.0787963867188, 439.8032989501953)","(898.7640991210938, 630.7229614257812)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
78,"(488.64173889160156, 209.7887420654297)","(1551.0287475585938, 597.2026977539062)","(1244.3423461914062, 356.8159942626953)","(580.2815856933594, 395.92942810058594)","(1559.7291259765625, 212.7602081298828)","(859.3406982421875, 684.4490966796875)","(678.2923889160156, 369.1328430175781)","(688.1684265136719, 440.1476593017578)","(899.4982299804688, 630.5963439941406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
79,"(490.0678253173828, 208.30551147460938)","(1551.0028076171875, 596.8509216308594)","(1242.3684692382812, 357.28143310546875)","(596.7575378417969, 397.25550842285156)","(1559.720458984375, 213.05592346191406)","(861.9535827636719, 682.6670227050781)","(678.6856384277344, 367.24188232421875)","(712.0101928710938, 439.81382751464844)","(900.0110778808594, 629.5403137207031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
80,"(489.52320861816406, 206.1311264038086)","(1551.2989501953125, 598.0198364257812)","(1240.6199951171875, 357.14622497558594)","(863.9163513183594, 682.8293762207031)","(735.2568054199219, 965.1997375488281)","(842.0796813964844, 505.41224670410156)","(676.7232055664062, 366.5896759033203)","(719.7093200683594, 435.30674743652344)","(1555.20849609375, 220.4965057373047)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
81,"(488.0724334716797, 208.89572143554688)","(1551.4048461914062, 597.3601684570312)","(1239.6600952148438, 356.6986083984375)","(636.1150207519531, 388.84088134765625)","(842.3898620605469, 506.1856689453125)","(731.9642028808594, 436.3229675292969)","(1555.2695922851562, 220.22891998291016)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
82,"(1551.64111328125, 597.6792602539062)","(1243.79541015625, 359.57286071777344)","(731.8506469726562, 406.3781433105469)","(646.7607421875, 389.224365234375)","(658.3648681640625, 378.93194580078125)","(759.0667724609375, 427.37135314941406)","(1554.7889404296875, 220.1272964477539)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
83,"(1551.4229736328125, 598.0492553710938)","(1245.1295166015625, 358.6139678955078)","(736.9653625488281, 965.4239501953125)","(897.0321350097656, 626.0794677734375)","(842.1504516601562, 506.13294982910156)","(774.8706970214844, 416.24351501464844)","(667.5151672363281, 373.7465515136719)","(1554.9428100585938, 220.69248962402344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
84,"(782.953369140625, 391.1606750488281)","(1551.317626953125, 597.5940246582031)","(736.7431640625, 965.5350036621094)","(898.0199584960938, 626.5887756347656)","(808.9221801757812, 401.7193298339844)","(683.4950256347656, 367.7964630126953)","(771.5276489257812, 421.7442321777344)","(1554.4921875, 220.9250259399414)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
85,"(1550.2662963867188, 598.4939575195312)","(736.9305725097656, 965.6636047363281)","(896.48974609375, 627.6118469238281)","(679.0704345703125, 359.8793640136719)","(833.1800842285156, 388.4540100097656)","(1556.1796875, 220.23960876464844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
86,"(821.1100463867188, 412.90362548828125)","(1550.4000244140625, 598.3001708984375)","(736.8923950195312, 965.8433227539062)","(1559.1084594726562, 215.37730407714844)","(864.666015625, 371.122802734375)","(673.4790344238281, 359.6861877441406)","(900.8537292480469, 629.7994384765625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
87,"(1550.948974609375, 598.4096374511719)","(796.2822570800781, 320.2743225097656)","(736.780029296875, 965.3291320800781)","(1565.8661499023438, 212.71331024169922)","(891.7374877929688, 369.042236328125)","(591.6269226074219, 390.4745178222656)","(848.5616149902344, 407.74375915527344)","(905.8279113769531, 632.2145385742188)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
88,"(849.1020812988281, 402.7444610595703)","(1549.5785522460938, 598.5123901367188)","(1576.3348388671875, 198.70687103271484)","(912.3930358886719, 366.5742645263672)","(736.1912841796875, 966.0089721679688)","(895.6592102050781, 629.4370422363281)","(584.1605834960938, 393.86058044433594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
89,"(851.8665161132812, 403.7364959716797)","(1549.5510864257812, 598.6017761230469)","(1577.8070068359375, 197.2887191772461)","(914.1665344238281, 361.3534851074219)","(736.0508728027344, 966.14404296875)","(669.6664428710938, 363.7624816894531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
90,"(809.3511657714844, 319.2690734863281)","(842.8756103515625, 410.22776794433594)","(482.88877868652344, 209.25418090820312)","(1550.0531005859375, 599.02978515625)","(1576.2088012695312, 197.1042251586914)","(909.2659301757812, 358.6966552734375)","(841.0288696289062, 702.1121215820312)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
91,"(787.8133544921875, 331.31964111328125)","(831.431640625, 414.27685546875)","(1550.1918334960938, 598.738525390625)","(826.6810302734375, 304.60833740234375)","(1574.4215087890625, 199.12831115722656)","(844.0423278808594, 699.2642211914062)","(888.2716369628906, 370.1449737548828)","(528.4541625976562, 270.21881103515625)","(901.5563354492188, 633.4517211914062)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
92,"(823.6038513183594, 307.6876220703125)","(749.450927734375, 350.2186584472656)","(477.2189178466797, 205.71533203125)","(1550.3480224609375, 599.5963439941406)","(1570.6958618164062, 199.26464080810547)","(845.1459045410156, 698.8168640136719)","(854.0709228515625, 387.56654357910156)","(905.7113647460938, 633.8678588867188)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
93,"(822.4400634765625, 307.60321044921875)","(1573.2518920898438, 194.84513092041016)","(843.2097473144531, 700.7068481445312)","(897.702392578125, 630.1208801269531)","(829.237060546875, 396.96826171875)","(658.7863464355469, 357.8534698486328)","(725.0313415527344, 362.5878448486328)","(418.25596618652344, 220.48804473876953)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
94,"(821.7752380371094, 307.08985900878906)","(1550.6659545898438, 599.5393371582031)","(1574.99072265625, 196.50091552734375)","(846.5202331542969, 698.4724731445312)","(806.9399719238281, 405.93370056152344)","(657.9535827636719, 359.7611846923828)","(900.8840637207031, 633.9085083007812)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
95,"(821.439453125, 307.723388671875)","(415.6074981689453, 226.32785034179688)","(1550.1229248046875, 600.0509338378906)","(1574.345947265625, 197.36351776123047)","(841.4205322265625, 701.387451171875)","(802.1428833007812, 412.5301971435547)","(664.7286682128906, 360.5157012939453)","(901.5368957519531, 634.052978515625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
96,"(820.4563598632812, 308.0343780517578)","(413.98924255371094, 228.5809555053711)","(1550.7058715820312, 599.4918212890625)","(1575.1473999023438, 197.35256958007812)","(819.7989196777344, 394.62120056152344)","(664.8448486328125, 360.1190643310547)","(905.2674560546875, 634.5564880371094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
97,"(825.6099243164062, 306.04254150390625)","(757.3503112792969, 343.64935302734375)","(1551.1488037109375, 599.3531494140625)","(1579.3228149414062, 194.56436920166016)","(843.7156066894531, 375.5584259033203)","(515.905029296875, 267.9929733276367)","(901.6057739257812, 634.657958984375)","(416.0357971191406, 229.70572662353516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
98,"(831.7922973632812, 303.4533996582031)","(1551.3006591796875, 599.1713562011719)","(789.2238159179688, 328.826416015625)","(1572.5964965820312, 199.7300033569336)","(876.8170166015625, 352.3614044189453)","(846.873046875, 696.7838745117188)","(817.438720703125, 303.58485412597656)","(846.8853759765625, 402.2892761230469)","(510.6762390136719, 276.3588104248047)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
99,"(810.5785522460938, 321.0595397949219)","(847.3438110351562, 407.08912658691406)","(1584.2947387695312, 189.71822357177734)","(1555.2432250976562, 222.4642791748047)","(907.0772399902344, 348.10658264160156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
100,"(818.8787841796875, 315.8862762451172)","(474.64105224609375, 207.2401580810547)","(1550.2735595703125, 600.0379028320312)","(860.7106323242188, 679.7132568359375)","(848.2752380371094, 402.4590301513672)","(1586.5617065429688, 188.08633422851562)","(1550.7661743164062, 224.21038055419922)","(924.2998046875, 353.3985595703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
101,"(823.3132934570312, 313.286376953125)","(849.7716979980469, 412.32786560058594)","(477.78369140625, 203.34336853027344)","(1550.3524169921875, 600.2313842773438)","(925.1677856445312, 350.67799377441406)","(858.8769226074219, 680.9875793457031)","(569.0328979492188, 391.8628845214844)","(1552.0228881835938, 223.0056610107422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
102,"(475.348388671875, 206.75526428222656)","(1550.29931640625, 600.4540405273438)","(825.7177124023438, 312.0120544433594)","(912.6459655761719, 350.6014862060547)","(855.6300659179688, 685.1248168945312)","(569.7247314453125, 393.1721649169922)","(853.1185302734375, 398.0839538574219)","(1586.7654418945312, 189.7493133544922)","(1553.5382080078125, 223.13639068603516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
103,"(808.6953735351562, 317.15943908691406)","(840.9664001464844, 404.843505859375)","(473.07154846191406, 209.4496841430664)","(1550.3248901367188, 600.3625793457031)","(102.2109146118164, 253.04153442382812)","(570.3662719726562, 394.7062072753906)","(1584.2263793945312, 189.0010757446289)","(1552.9237670898438, 223.6378936767578)","(900.2805480957031, 350.7430419921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
104,"(1549.3318481445312, 599.8413696289062)","(786.4727783203125, 327.4894256591797)","(877.8805847167969, 351.851318359375)","(106.82701110839844, 254.0913543701172)","(857.3608703613281, 685.0621032714844)","(575.3818664550781, 390.09873962402344)","(1584.2440795898438, 189.8554458618164)","(1553.7081298828125, 223.5446548461914)","(901.219482421875, 631.5626220703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
105,"(1549.0388793945312, 599.8294372558594)","(769.3843994140625, 333.1155242919922)","(110.91349792480469, 254.55927276611328)","(894.1380920410156, 632.2625732421875)","(862.3072814941406, 358.0496368408203)","(1553.435791015625, 222.69550323486328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
106,"(822.5525817871094, 306.7366180419922)","(1550.172607421875, 599.51953125)","(746.0523986816406, 344.4450378417969)","(109.69893646240234, 254.94017028808594)","(859.8290405273438, 683.9101867675781)","(563.73388671875, 397.4337921142578)","(844.3235778808594, 377.1540985107422)","(416.89524841308594, 237.6761474609375)","(1582.6298828125, 193.12860870361328)","(1551.9277954101562, 225.2911376953125)","(899.2539672851562, 635.0600891113281)","(0, 0)","(0, 0)","(0, 0)"
107,"(1550.2671508789062, 599.4373474121094)","(728.2967529296875, 357.318359375)","(110.97468948364258, 255.29816436767578)","(861.2454528808594, 680.5906677246094)","(640.8038635253906, 373.96131896972656)","(829.9043273925781, 376.8006286621094)","(416.0205078125, 242.90866088867188)","(1582.4837646484375, 192.91123962402344)","(1551.0296630859375, 224.7178497314453)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
108,"(1549.4813842773438, 599.1531372070312)","(721.2340393066406, 357.8450469970703)","(114.2328872680664, 256.028564453125)","(860.8838195800781, 681.06689453125)","(650.5208129882812, 374.8480987548828)","(820.4430541992188, 372.18634033203125)","(413.88502502441406, 244.6042022705078)","(1582.0232543945312, 191.63356018066406)","(1551.771240234375, 224.78646850585938)","(899.6029968261719, 631.6125793457031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
109,"(779.0538024902344, 431.2943878173828)","(1548.2422485351562, 599.3590698242188)","(114.14512252807617, 256.47713470458984)","(646.1239318847656, 378.1498107910156)","(816.8792724609375, 373.81201171875)","(413.83447265625, 246.65169525146484)","(1582.5758666992188, 191.50145721435547)","(688.8882141113281, 364.1241912841797)","(1549.5932006835938, 225.19300079345703)","(898.7260437011719, 631.4246826171875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
110,"(819.5200805664062, 309.0089569091797)","(1548.085205078125, 597.9136352539062)","(118.85385131835938, 255.85399627685547)","(895.681640625, 627.3751831054688)","(653.3443908691406, 376.0231018066406)","(815.8142395019531, 388.1794891357422)","(411.8698272705078, 249.67771911621094)","(1581.038818359375, 190.8878936767578)","(1551.1571044921875, 225.99568939208984)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
111,"(821.0118713378906, 309.33522033691406)","(1547.34716796875, 598.3759765625)","(118.88723754882812, 256.22338104248047)","(896.0849609375, 627.1905517578125)","(653.6460266113281, 376.6328125)","(817.3065490722656, 395.2490692138672)","(413.11927795410156, 248.13768768310547)","(1582.164794921875, 190.93949127197266)","(762.1649475097656, 421.1788787841797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
112,"(817.455322265625, 309.97271728515625)","(1547.01806640625, 593.6217346191406)","(118.4183578491211, 256.6036682128906)","(895.2644958496094, 626.7197875976562)","(649.1268615722656, 376.76011657714844)","(799.1493835449219, 387.1553497314453)","(414.0635223388672, 247.2499542236328)","(1582.3604125976562, 190.74884033203125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
113,"(815.2531127929688, 308.88262939453125)","(1547.7550659179688, 594.4190673828125)","(736.9339904785156, 965.2037048339844)","(118.28328323364258, 257.00618743896484)","(894.2630920410156, 626.9256591796875)","(649.68603515625, 377.84523010253906)","(786.0277709960938, 370.0474395751953)","(415.2938537597656, 246.70073699951172)","(1580.8231811523438, 192.23297119140625)","(1556.25048828125, 224.78382873535156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
114,"(814.73779296875, 309.20790100097656)","(1547.243408203125, 594.5335998535156)","(116.7492790222168, 257.35640716552734)","(856.9109191894531, 685.1694641113281)","(654.153564453125, 375.03944396972656)","(890.0037536621094, 609.9546813964844)","(789.1063537597656, 367.748291015625)","(415.52911376953125, 245.35688018798828)","(1582.2073364257812, 193.27613830566406)","(1555.72998046875, 224.96646881103516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
