869,"[600.4129943847656, 255.64910888671875]","[869.9944458007812, 1040.0430908203125]","[831.5948486328125, 976.0223083496094]","[969.923828125, 909.1329956054688]","[486.8806457519531, 937.1270446777344]","[571.46337890625, 309.9461212158203]","[801.0410766601562, 901.9986267089844]","[554.5543518066406, 920.6196899414062]","[558.8644409179688, 255.9791259765625]","[749.3666076660156, 806.8033142089844]","[586.3641967773438, 871.5010681152344]","[766.3112487792969, 932.3493957519531]","[606.7222290039062, 845.4363098144531]","[654.2804565429688, 869.331787109375]"
870,"[600.7295837402344, 255.57047271728516]","[871.0223388671875, 1040.1636962890625]","[831.1454467773438, 975.2222290039062]","[971.6068420410156, 910.5711364746094]","[487.3388214111328, 938.4586181640625]","[571.3709106445312, 310.3001403808594]","[809.147705078125, 906.3768310546875]","[553.7053833007812, 922.9853515625]","[559.0084228515625, 256.1562728881836]","[763.0090637207031, 807.8144836425781]","[587.4190979003906, 873.6967468261719]","[774.7593078613281, 934.8389892578125]","[608.1502685546875, 846.9767761230469]","[655.1468505859375, 874.1039733886719]"
871,"[600.6151123046875, 255.76893615722656]","[871.1845092773438, 1040.6461791992188]","[831.2700500488281, 974.4551696777344]","[972.0418701171875, 909.8349304199219]","[488.24986267089844, 941.095458984375]","[571.7873229980469, 310.3933410644531]","[816.0065002441406, 909.0422668457031]","[554.17333984375, 925.9611511230469]","[559.3179016113281, 256.54283142089844]","[775.0813293457031, 805.5700988769531]","[587.8423461914062, 875.1090087890625]","[778.6287231445312, 934.7200622558594]","[606.2460021972656, 847.3945007324219]","[653.7148742675781, 874.8746643066406]"
872,"[600.5743103027344, 255.7973861694336]","[872.4361572265625, 1040.4555053710938]","[832.6424865722656, 972.0409240722656]","[779.5609130859375, 930.5062561035156]","[970.4023742675781, 909.0260620117188]","[490.3782196044922, 944.8212280273438]","[571.9243774414062, 310.60667419433594]","[815.41845703125, 908.5208740234375]","[556.2643127441406, 928.16162109375]","[559.8150024414062, 256.9407958984375]","[779.6033325195312, 805.5964965820312]","[601.4689025878906, 846.5892639160156]","[587.0931091308594, 878.84130859375]","[650.4258422851562, 875.1667175292969]"
873,"[600.6318359375, 255.6844711303711]","[872.6484680175781, 1041.9993896484375]","[830.8201599121094, 971.4568786621094]","[774.7795104980469, 924.5941772460938]","[971.8731689453125, 908.0859680175781]","[491.96868896484375, 949.0599060058594]","[571.6550598144531, 310.38377380371094]","[811.7432861328125, 906.6353759765625]","[556.95166015625, 929.3338928222656]","[559.37353515625, 256.8235626220703]","[777.7173767089844, 802.9073486328125]","[600.8899841308594, 846.8636474609375]","[586.5634460449219, 880.4713439941406]","[650.7251281738281, 875.0895385742188]"
874,"[600.5365905761719, 255.45138549804688]","[874.5030517578125, 1041.543701171875]","[829.3360595703125, 968.0170593261719]","[771.3469848632812, 917.7923278808594]","[972.0057678222656, 907.2843627929688]","[494.3985137939453, 952.9642944335938]","[571.5298461914062, 309.9588165283203]","[807.5957946777344, 900.6857299804688]","[558.6258850097656, 931.3515930175781]","[559.6101684570312, 256.83506774902344]","[772.5400390625, 798.3891296386719]","[599.3800048828125, 845.6448059082031]","[586.3467102050781, 879.4780578613281]","[651.3261108398438, 873.0028686523438]"
875,"[600.2392883300781, 255.27511596679688]","[875.7209167480469, 1041.4898071289062]","[826.4020690917969, 964.1361083984375]","[760.5590209960938, 911.1791076660156]","[971.3800659179688, 905.064453125]","[495.20127868652344, 955.48193359375]","[571.6068420410156, 309.6898193359375]","[799.0063781738281, 895.9608764648438]","[559.4743347167969, 931.7166748046875]","[559.5462646484375, 256.43311309814453]","[767.4788513183594, 790.6105041503906]","[602.7041931152344, 846.0017395019531]","[588.291259765625, 877.8304443359375]","[654.9895935058594, 868.8404235839844]"
876,"[600.4134826660156, 255.0400848388672]","[877.779296875, 1041.260009765625]","[826.1342163085938, 961.4669189453125]","[751.8585510253906, 907.2618408203125]","[968.729736328125, 904.5042724609375]","[496.3882141113281, 957.1262512207031]","[571.4898071289062, 309.4808349609375]","[788.7596130371094, 889.7897644042969]","[559.760009765625, 933.9994201660156]","[559.6795349121094, 256.1632843017578]","[752.1914978027344, 783.8137512207031]","[606.682861328125, 845.4558410644531]","[589.8175659179688, 876.3165893554688]","[658.0467224121094, 864.2955627441406]"
877,"[599.9659118652344, 254.7118682861328]","[877.684326171875, 1041.2100830078125]","[820.0548706054688, 961.8587646484375]","[742.3607788085938, 899.7532653808594]","[962.8367309570312, 904.1198120117188]","[496.2417297363281, 957.6274719238281]","[570.9179077148438, 308.8969268798828]","[776.9420776367188, 881.8016052246094]","[559.8124694824219, 935.2818298339844]","[559.3366088867188, 255.18590545654297]","[740.7662353515625, 779.6555480957031]","[610.5075988769531, 843.5908508300781]","[592.6781616210938, 875.6158447265625]","[661.0924682617188, 859.6069946289062]"
878,"[599.5668029785156, 253.883544921875]","[876.9613952636719, 1041.5159912109375]","[815.0388488769531, 966.8843078613281]","[731.8003540039062, 895.0211486816406]","[958.6505432128906, 905.5574951171875]","[496.45960998535156, 956.7708435058594]","[570.6566162109375, 308.3212890625]","[765.7970886230469, 876.7266235351562]","[560.1692810058594, 936.3276062011719]","[559.1446838378906, 254.40807342529297]","[729.7111206054688, 775.3420104980469]","[614.2336730957031, 839.1319580078125]","[593.3711547851562, 875.0394592285156]","[663.8049011230469, 856.7497863769531]"
879,"[599.6374206542969, 253.71417236328125]","[877.5008544921875, 1041.5968627929688]","[812.0447692871094, 968.9735107421875]","[727.41796875, 893.8429565429688]","[954.6726989746094, 907.0196228027344]","[496.8965606689453, 955.4160766601562]","[569.7421875, 308.07521057128906]","[758.7974548339844, 870.9956359863281]","[562.3538513183594, 936.138671875]","[557.5507202148438, 254.86530303955078]","[720.6527709960938, 773.7989196777344]","[614.5079040527344, 835.4597778320312]","[593.4097900390625, 871.1802368164062]","[662.156494140625, 853.4905090332031]"
880,"[599.2777709960938, 252.8592071533203]","[878.2436828613281, 1042.1705322265625]","[806.9838562011719, 969.8512573242188]","[723.40185546875, 890.2645568847656]","[952.1990356445312, 907.9972229003906]","[497.91859436035156, 954.5088806152344]","[569.7286987304688, 307.9640350341797]","[754.3811950683594, 866.4516906738281]","[561.1294860839844, 935.9898071289062]","[557.3938293457031, 254.20465850830078]","[714.8709106445312, 772.2789916992188]","[614.5631408691406, 830.8798828125]","[592.3892517089844, 866.77197265625]","[661.5531311035156, 850.6289978027344]"
881,"[598.9290466308594, 253.00162506103516]","[877.9904479980469, 1042.6676635742188]","[806.7421264648438, 971.9603576660156]","[717.8094177246094, 891.5765686035156]","[951.9762878417969, 909.3899536132812]","[497.09849548339844, 952.9638671875]","[569.466064453125, 307.6340789794922]","[748.5269165039062, 864.9302673339844]","[559.2732849121094, 933.4156188964844]","[557.6824951171875, 254.28929138183594]","[708.8306579589844, 771.0135803222656]","[611.862548828125, 826.3331604003906]","[590.3836669921875, 866.1944885253906]","[661.6755065917969, 848.3914489746094]"
882,"[598.2269287109375, 253.09442138671875]","[878.05419921875, 1042.6516723632812]","[807.0364074707031, 972.8228454589844]","[711.6975708007812, 894.394287109375]","[951.1333923339844, 910.03466796875]","[494.29071044921875, 951.7988586425781]","[569.1504821777344, 307.54345703125]","[742.0026550292969, 867.2868347167969]","[557.8996887207031, 929.1866760253906]","[557.5447387695312, 253.85281372070312]","[702.1416015625, 775.4402160644531]","[610.4918518066406, 824.832275390625]","[588.5284423828125, 864.4301147460938]","[657.098388671875, 847.4666442871094]"
883,"[598.2024841308594, 252.91946411132812]","[877.2070617675781, 1043.0205688476562]","[804.8011474609375, 970.28515625]","[709.140869140625, 897.3436584472656]","[949.939208984375, 910.6720275878906]","[493.0196075439453, 950.0360717773438]","[569.1419677734375, 307.2575225830078]","[735.7703552246094, 872.3771667480469]","[556.8527526855469, 926.7579040527344]","[557.5847778320312, 253.42784881591797]","[699.1607971191406, 780.6387939453125]","[608.1300659179688, 825.4557495117188]","[587.4141845703125, 862.8087768554688]","[655.0076599121094, 848.3272399902344]"
884,"[597.9822998046875, 252.98543548583984]","[876.2035217285156, 1043.24365234375]","[803.1236572265625, 969.9008483886719]","[706.7651672363281, 903.8474731445312]","[948.9793090820312, 910.8692016601562]","[492.30364990234375, 946.9370727539062]","[569.2065124511719, 307.00682067871094]","[731.3014221191406, 883.0392150878906]","[555.610595703125, 924.9990539550781]","[557.6104736328125, 253.4026107788086]","[696.9497375488281, 788.1647338867188]","[603.5434875488281, 827.0736083984375]","[586.5124206542969, 864.6844482421875]","[652.7142028808594, 849.441162109375]"
885,"[597.7821655273438, 252.83245086669922]","[874.9717712402344, 1042.1827392578125]","[802.4971923828125, 972.1187133789062]","[705.6815795898438, 911.3232421875]","[947.6002197265625, 910.6003723144531]","[493.1436004638672, 944.0688171386719]","[569.0305480957031, 306.8583221435547]","[732.22705078125, 892.7762145996094]","[554.0054321289062, 923.9070129394531]","[557.45166015625, 253.12630462646484]","[697.7055358886719, 796.5068969726562]","[601.0174560546875, 829.3963623046875]","[586.7510986328125, 863.5161743164062]","[649.9869079589844, 851.3264770507812]"
886,"[597.4724731445312, 252.3421401977539]","[874.3723754882812, 1041.7351684570312]","[801.8050537109375, 973.8423461914062]","[708.5606994628906, 919.5191040039062]","[946.3018188476562, 911.1185607910156]","[490.51556396484375, 940.0196533203125]","[568.9338684082031, 306.6059112548828]","[738.6400756835938, 899.9302368164062]","[552.5373229980469, 921.4832763671875]","[557.4044799804688, 252.89971160888672]","[697.7384033203125, 803.8054809570312]","[599.9503173828125, 832.7422180175781]","[586.5267639160156, 862.6436157226562]","[650.4546813964844, 851.3171691894531]"
887,"[597.3054504394531, 252.38178253173828]","[874.8348693847656, 1040.0733032226562]","[803.7838134765625, 976.49365234375]","[716.6337585449219, 928.8801879882812]","[950.1835021972656, 914.5468139648438]","[489.7925567626953, 940.7149353027344]","[568.7524719238281, 306.6915283203125]","[749.715576171875, 904.3230590820312]","[551.4303283691406, 922.1698303222656]","[557.3310546875, 253.09884643554688]","[702.2351989746094, 808.852783203125]","[598.415283203125, 830.5551147460938]","[585.1546936035156, 861.98388671875]","[650.3498840332031, 851.138671875]"
888,"[596.7886047363281, 828.6741333007812]","[596.7610168457031, 252.1190185546875]","[873.0500183105469, 1038.3328857421875]","[809.9034423828125, 981.423583984375]","[726.9356994628906, 937.3075561523438]","[951.5526733398438, 914.0310974121094]","[488.4090881347656, 940.7054748535156]","[568.5968017578125, 306.5723114013672]","[760.1392517089844, 908.0690002441406]","[551.4552612304688, 924.1850280761719]","[556.7937622070312, 253.04122161865234]","[706.4192504882812, 812.9451904296875]","[584.6614685058594, 860.6090698242188]","[645.5401306152344, 851.124267578125]"
889,"[596.8512268066406, 252.67205047607422]","[872.5821533203125, 1037.7518310546875]","[814.4151000976562, 984.9957275390625]","[734.3006286621094, 947.8672790527344]","[952.9610290527344, 913.6501159667969]","[488.5804443359375, 941.9060668945312]","[568.7137756347656, 307.19520568847656]","[767.4402465820312, 913.989501953125]","[550.9652404785156, 926.2906799316406]","[556.6626892089844, 253.69669342041016]","[712.8319091796875, 817.5634765625]","[594.5626525878906, 826.5718994140625]","[582.55517578125, 860.4367980957031]","[642.8476257324219, 846.6387939453125]"
890,"[596.9018859863281, 252.57030487060547]","[871.3373718261719, 1038.46630859375]","[814.2391052246094, 984.3299255371094]","[743.133544921875, 955.7142028808594]","[955.1074829101562, 914.0665588378906]","[488.38536071777344, 944.1206359863281]","[893.5891418457031, 1009.1548767089844]","[568.7351684570312, 307.38616943359375]","[780.7657165527344, 918.6148376464844]","[550.6172485351562, 925.3225708007812]","[556.8047790527344, 253.6209259033203]","[727.2997741699219, 826.4796142578125]","[595.5692443847656, 823.969970703125]","[581.8976745605469, 859.8799133300781]","[641.0116271972656, 842.9741516113281]"
891,"[594.0269775390625, 822.2300109863281]","[596.7825012207031, 253.05064392089844]","[870.5558166503906, 1038.4784545898438]","[815.680419921875, 982.203125]","[749.8323669433594, 958.1029357910156]","[954.9501953125, 913.1501159667969]","[488.4324188232422, 945.2711791992188]","[568.7687072753906, 307.4181213378906]","[785.4568786621094, 925.1858520507812]","[550.3160095214844, 925.2278137207031]","[556.7359008789062, 253.80538940429688]","[741.6615295410156, 831.5159912109375]","[581.4685668945312, 857.9653930664062]","[641.7227478027344, 842.2843933105469]"
892,"[593.1337890625, 819.3670654296875]","[597.2162170410156, 252.18392181396484]","[869.7507934570312, 1038.5790405273438]","[815.0165710449219, 983.462890625]","[751.3340454101562, 955.3037414550781]","[955.060546875, 912.0743103027344]","[488.5994873046875, 946.6150207519531]","[568.7560119628906, 306.97509765625]","[789.1663818359375, 926.6095581054688]","[550.0684509277344, 921.5950622558594]","[556.9660339355469, 253.34031677246094]","[746.4911804199219, 833.8089599609375]","[580.5889282226562, 859.11962890625]","[641.6384887695312, 841.5508117675781]"
893,"[592.9310302734375, 815.6900939941406]","[598.011474609375, 251.6730728149414]","[869.29931640625, 1038.0738830566406]","[816.2106628417969, 980.7909545898438]","[750.8578186035156, 955.4674987792969]","[956.9106140136719, 911.5388488769531]","[488.54661560058594, 947.5829467773438]","[568.5947265625, 306.77427673339844]","[790.803466796875, 924.7872619628906]","[550.0736083984375, 920.4759521484375]","[556.7664794921875, 253.31907653808594]","[749.4479064941406, 828.2341003417969]","[580.6130065917969, 853.816162109375]","[641.6413879394531, 840.3412170410156]"
894,"[593.2707214355469, 814.1904907226562]","[597.4783325195312, 251.9890594482422]","[869.0232543945312, 1037.8222351074219]","[815.844482421875, 976.7163391113281]","[749.3515014648438, 948.0310974121094]","[957.7996826171875, 909.3663940429688]","[488.0396423339844, 948.0199890136719]","[568.5030822753906, 306.4315185546875]","[788.3774719238281, 918.0182189941406]","[548.8478698730469, 918.8430480957031]","[556.9093627929688, 253.47364807128906]","[746.3775939941406, 821.5479125976562]","[579.1264343261719, 853.06298828125]","[641.2059020996094, 839.6687927246094]"
895,"[593.3729553222656, 813.7171020507812]","[597.2205505371094, 251.2423858642578]","[868.8469543457031, 1037.6844177246094]","[816.6094360351562, 974.6522521972656]","[743.9254150390625, 937.0104675292969]","[957.2472839355469, 908.69580078125]","[487.3178405761719, 947.9568176269531]","[568.3184509277344, 305.9173126220703]","[783.168212890625, 912.4313659667969]","[548.3223876953125, 918.7227783203125]","[556.8403015136719, 252.60926818847656]","[739.7276611328125, 811.1155700683594]","[577.9070129394531, 851.6605529785156]","[639.7323303222656, 839.7518920898438]"
896,"[592.6808776855469, 812.0295104980469]","[597.2021179199219, 250.8770980834961]","[869.580810546875, 1036.9892272949219]","[813.0810852050781, 972.0633544921875]","[739.6762390136719, 926.1475524902344]","[955.2432250976562, 906.6695556640625]","[486.7781219482422, 946.8908081054688]","[568.3447265625, 304.88917541503906]","[774.0719909667969, 903.3535766601562]","[547.7239990234375, 918.5401000976562]","[556.9703674316406, 252.0056610107422]","[733.8489074707031, 802.5440063476562]","[576.8743591308594, 850.2972717285156]","[638.4804382324219, 838.3752136230469]"
897,"[592.4932250976562, 810.0585021972656]","[596.9730834960938, 250.58978271484375]","[870.3509216308594, 1036.72509765625]","[807.8017272949219, 968.9966430664062]","[731.6201782226562, 914.0491638183594]","[952.4607238769531, 905.451171875]","[485.7983703613281, 945.5499267578125]","[568.4822998046875, 304.4765930175781]","[766.0166931152344, 891.6883239746094]","[547.6845397949219, 916.6220397949219]","[556.4658508300781, 251.28430938720703]","[725.7547607421875, 793.1446228027344]","[576.7818908691406, 849.7508850097656]","[637.5696716308594, 835.1099243164062]"
898,"[589.8705749511719, 811.4635314941406]","[596.9924011230469, 249.99773406982422]","[870.5871276855469, 1036.9537658691406]","[802.9760437011719, 965.4130554199219]","[720.7995910644531, 903.5401611328125]","[949.833984375, 904.3344421386719]","[484.4539489746094, 943.5613098144531]","[568.2096862792969, 302.9707489013672]","[755.7719116210938, 879.6663208007812]","[546.6724548339844, 914.6645812988281]","[556.3846435546875, 250.4453353881836]","[715.4799499511719, 781.9880981445312]","[574.8465881347656, 848.9294738769531]","[636.60498046875, 835.2237548828125]"
899,"[587.922119140625, 812.1668395996094]","[596.3819885253906, 249.04145050048828]","[801.5982971191406, 962.9670104980469]","[710.9906921386719, 895.1241760253906]","[947.0130004882812, 903.4225769042969]","[483.7918701171875, 942.1549377441406]","[567.8506774902344, 302.2312316894531]","[743.6528625488281, 870.8321533203125]","[543.9690856933594, 912.6335144042969]","[556.1372375488281, 249.40531158447266]","[705.2732543945312, 775.6647644042969]","[573.6564636230469, 847.0361022949219]","[634.5095520019531, 840.6159057617188]"
900,"[584.4917907714844, 815.3596496582031]","[596.1044921875, 248.37913513183594]","[801.3794860839844, 962.5697631835938]","[704.0256652832031, 885.9225463867188]","[945.69970703125, 903.4442749023438]","[567.0732421875, 301.5204620361328]","[732.7794799804688, 865.6770629882812]","[542.6466979980469, 908.6842956542969]","[555.8626098632812, 248.14076232910156]","[697.6210021972656, 770.4680480957031]","[571.7193603515625, 846.9848022460938]","[627.0955810546875, 840.2467956542969]"
901,"[583.1713562011719, 820.3529663085938]","[596.0737915039062, 247.64236450195312]","[798.8439636230469, 961.4641723632812]","[697.3316345214844, 879.4741821289062]","[944.6541748046875, 902.5063781738281]","[566.5041198730469, 300.1630554199219]","[723.490966796875, 859.1531066894531]","[541.1989135742188, 907.044677734375]","[555.0313720703125, 248.01170349121094]","[691.9308776855469, 765.9777221679688]","[570.6551208496094, 849.2008666992188]","[478.44195556640625, 936.4832458496094]","[626.9710388183594, 840.7487182617188]"
902,"[580.7351684570312, 821.1856384277344]","[596.2705688476562, 246.58714294433594]","[797.7513732910156, 958.3382873535156]","[696.5778503417969, 875.79052734375]","[944.265380859375, 902.4126586914062]","[566.3945922851562, 299.0909118652344]","[718.5803833007812, 855.1670227050781]","[540.7601928710938, 904.9493408203125]","[554.7970581054688, 247.60396575927734]","[688.4537658691406, 761.27734375]","[568.8330688476562, 849.5052795410156]","[477.40106201171875, 934.1016235351562]","[626.8014221191406, 841.0426635742188]"
903,"[579.3630065917969, 821.0755920410156]","[596.3668518066406, 245.77169036865234]","[797.8084106445312, 956.1682739257812]","[696.9226989746094, 874.092041015625]","[943.9729919433594, 900.7943420410156]","[462.5704040527344, 953.2363891601562]","[566.2374267578125, 298.5310974121094]","[718.3472595214844, 850.366943359375]","[539.1398010253906, 903.862548828125]","[555.0745849609375, 247.21688842773438]","[686.9332885742188, 758.7736206054688]","[567.2322387695312, 850.4319763183594]","[476.09471130371094, 931.3296813964844]","[626.7007446289062, 840.0217895507812]"
904,"[577.4942016601562, 817.129150390625]","[596.2925109863281, 244.9981460571289]","[796.1686401367188, 955.3686828613281]","[699.4998779296875, 872.0484619140625]","[943.0801391601562, 899.1549682617188]","[565.6979675292969, 297.9217529296875]","[720.8794860839844, 847.56298828125]","[537.9654235839844, 903.5496520996094]","[554.5354309082031, 246.89421844482422]","[687.4880676269531, 758.6304931640625]","[565.7354431152344, 849.8130187988281]","[475.58311462402344, 929.3890075683594]","[625.4067687988281, 837.8819885253906]"
905,"[576.6088562011719, 810.4843139648438]","[596.3193054199219, 244.70464324951172]","[795.8899230957031, 954.023193359375]","[702.1728210449219, 870.3670043945312]","[943.0476379394531, 898.773193359375]","[565.7593078613281, 297.6768798828125]","[723.8887939453125, 845.9466247558594]","[537.1539611816406, 902.2395324707031]","[554.5496520996094, 246.5914306640625]","[689.3517761230469, 756.4283752441406]","[564.7734985351562, 846.8695373535156]","[475.0626525878906, 929.1578369140625]","[624.3477172851562, 835.0132446289062]"
906,"[596.369384765625, 244.26668548583984]","[575.478271484375, 802.9239501953125]","[797.3030090332031, 954.0470886230469]","[703.9738464355469, 870.2750244140625]","[943.5189208984375, 899.0811767578125]","[565.7682495117188, 297.29112243652344]","[727.2561645507812, 845.7816162109375]","[534.7452392578125, 903.1245422363281]","[554.3840026855469, 246.26558685302734]","[692.1554565429688, 753.8835144042969]","[564.2016296386719, 842.2179260253906]","[474.6179962158203, 928.8927917480469]","[624.2318420410156, 826.2939453125]"
907,"[596.1135864257812, 243.49320220947266]","[575.275634765625, 796.3891906738281]","[798.5574340820312, 955.1469421386719]","[705.4093017578125, 871.4382019042969]","[945.0529174804688, 899.037353515625]","[565.6946716308594, 296.95208740234375]","[730.7125854492188, 849.556396484375]","[534.2472839355469, 902.6272888183594]","[554.546875, 246.1861572265625]","[696.1192626953125, 755.4021606445312]","[562.9573364257812, 838.5918579101562]","[473.46343994140625, 929.1328125]","[624.661376953125, 821.0223083496094]"
908,"[576.1315002441406, 791.337890625]","[596.308837890625, 243.8234405517578]","[800.2072143554688, 955.590087890625]","[706.2373962402344, 876.2174072265625]","[947.2549438476562, 899.2282409667969]","[565.6421508789062, 296.75355529785156]","[733.998779296875, 856.1660461425781]","[533.2686462402344, 902.389404296875]","[554.63330078125, 246.05432891845703]","[700.2713012695312, 762.2549743652344]","[564.69921875, 835.8529357910156]","[473.17066955566406, 930.0945434570312]","[624.7632446289062, 815.3680114746094]"
909,"[577.0992126464844, 787.8724975585938]","[596.5118408203125, 244.29367065429688]","[800.7103576660156, 956.145751953125]","[708.6539916992188, 883.114013671875]","[948.0092468261719, 900.8612976074219]","[565.9971618652344, 296.7060089111328]","[740.2634887695312, 862.8956604003906]","[532.2161560058594, 901.0361328125]","[554.9564514160156, 246.61599731445312]","[706.7302856445312, 764.8716125488281]","[562.2536926269531, 831.2933349609375]","[472.1746520996094, 930.3904724121094]","[625.5303039550781, 810.8453369140625]"
910,"[577.878173828125, 785.0788269042969]","[597.3839721679688, 244.47942352294922]","[802.4850158691406, 956.2419738769531]","[713.7646484375, 890.1334228515625]","[949.0267028808594, 900.5841979980469]","[565.9373168945312, 296.7400360107422]","[750.2392272949219, 871.1441345214844]","[532.0149230957031, 899.9996337890625]","[554.630126953125, 246.85653686523438]","[714.9574279785156, 771.6479187011719]","[563.0598449707031, 826.7220458984375]","[471.73399353027344, 932.3755798339844]","[624.0613708496094, 807.7775268554688]"
911,"[578.2398071289062, 783.9465026855469]","[597.6833801269531, 244.30400848388672]","[804.2189025878906, 957.6838684082031]","[721.0071411132812, 896.3542175292969]","[949.9075622558594, 901.25537109375]","[566.0086364746094, 297.04034423828125]","[758.1943969726562, 878.3221435546875]","[531.1542053222656, 900.0633544921875]","[554.6506042480469, 246.87438201904297]","[724.5934448242188, 778.1401062011719]","[562.422607421875, 825.7182922363281]","[470.88800048828125, 933.0264892578125]","[624.6053771972656, 808.6348876953125]"
912,"[597.6897583007812, 244.61654663085938]","[578.9096984863281, 783.8840026855469]","[809.3455810546875, 961.9662475585938]","[732.6637573242188, 904.2111206054688]","[950.0181274414062, 901.0612487792969]","[566.2190551757812, 297.25990295410156]","[766.2272644042969, 883.7047729492188]","[530.229736328125, 898.4934387207031]","[554.8157043457031, 247.32808685302734]","[729.9095458984375, 779.8639221191406]","[562.00732421875, 825.1806945800781]","[470.5767822265625, 933.0845336914062]","[623.2044372558594, 810.1341857910156]"
913,"[597.8280334472656, 244.8273468017578]","[577.7514343261719, 785.8686828613281]","[810.9757080078125, 963.8870544433594]","[740.3409118652344, 907.2374877929688]","[952.057861328125, 901.55078125]","[566.584716796875, 297.8813934326172]","[775.9366149902344, 883.4575805664062]","[528.9234313964844, 897.8135375976562]","[555.0144348144531, 247.71478271484375]","[732.3546142578125, 780.1769409179688]","[561.4556579589844, 826.6378173828125]","[470.181640625, 932.3526611328125]","[621.2870788574219, 811.8761291503906]"
914,"[597.6806030273438, 245.8069076538086]","[575.9780883789062, 787.1381530761719]","[812.2049865722656, 962.2818298339844]","[747.9336547851562, 909.4984436035156]","[954.2441101074219, 901.4043579101562]","[566.5491027832031, 298.2485046386719]","[780.2747192382812, 884.0398254394531]","[528.386962890625, 898.0517578125]","[555.6074523925781, 247.99282836914062]","[733.6761474609375, 781.755126953125]","[559.4657592773438, 829.3383483886719]","[470.0273895263672, 929.622802734375]","[620.6184387207031, 814.1543579101562]"
915,"[598.2975769042969, 246.05003356933594]","[574.1190490722656, 788.0574340820312]","[813.7066040039062, 961.669921875]","[748.0597534179688, 908.7828063964844]","[953.58203125, 900.9420776367188]","[567.0173645019531, 298.7319793701172]","[780.7394409179688, 882.7147827148438]","[527.7540893554688, 899.4237976074219]","[555.7533569335938, 248.0432586669922]","[734.2536926269531, 781.4960632324219]","[557.9341430664062, 831.3961181640625]","[469.32688903808594, 928.6418762207031]","[619.2814025878906, 815.5977783203125]"
916,"[598.2562866210938, 246.35487365722656]","[571.2015380859375, 788.6233825683594]","[813.9742431640625, 960.1517639160156]","[746.1770629882812, 905.0110778808594]","[954.2612915039062, 899.4158325195312]","[566.7383117675781, 298.735595703125]","[778.3297729492188, 878.8046875]","[527.4971923828125, 900.2912902832031]","[555.93603515625, 247.7981948852539]","[733.8549499511719, 779.4062194824219]","[556.8895263671875, 833.5665893554688]","[469.09381103515625, 927.7718811035156]","[618.4118957519531, 816.3716125488281]"
917,"[597.5306091308594, 246.5719451904297]","[568.1709289550781, 790.9153747558594]","[810.447265625, 954.30078125]","[737.8316040039062, 897.5054931640625]","[954.8339538574219, 897.7662353515625]","[566.5013427734375, 298.48179626464844]","[775.4417724609375, 876.1024475097656]","[526.6655578613281, 901.0058288574219]","[555.4795227050781, 247.91683959960938]","[732.0848388671875, 772.3034973144531]","[555.1659545898438, 833.7786560058594]","[468.8262023925781, 927.5908508300781]","[616.2464904785156, 816.7209777832031]"
918,"[597.3530883789062, 246.43500518798828]","[566.47509765625, 792.675537109375]","[807.7555236816406, 949.8882751464844]","[729.7912292480469, 888.8133850097656]","[954.8582153320312, 895.2038879394531]","[566.387451171875, 297.97230529785156]","[767.5713500976562, 869.464599609375]","[526.6197357177734, 901.2219848632812]","[555.0532531738281, 247.75299835205078]","[728.2081604003906, 766.1657104492188]","[556.0025024414062, 835.3034973144531]","[468.4686584472656, 926.8309631347656]","[613.2272644042969, 815.8654479980469]"
919,"[597.325439453125, 245.68821716308594]","[563.608154296875, 793.286376953125]","[806.6857604980469, 948.8923645019531]","[722.7142028808594, 880.00830078125]","[954.0355224609375, 893.4984436035156]","[566.7257995605469, 297.56275939941406]","[759.0438842773438, 860.6387329101562]","[527.3155517578125, 900.4808654785156]","[554.7135620117188, 247.4627456665039]","[723.4409484863281, 757.4714965820312]","[554.6176147460938, 836.6177978515625]","[467.8301239013672, 928.1130065917969]","[610.6554565429688, 815.3601684570312]"
920,"[597.2513732910156, 245.06594848632812]","[562.0668334960938, 790.4180603027344]","[806.5354614257812, 945.6803588867188]","[718.5651550292969, 870.0264587402344]","[953.6318969726562, 892.4427795410156]","[566.5346374511719, 297.2622375488281]","[754.1715087890625, 850.2250061035156]","[526.4111633300781, 900.2129211425781]","[554.6841430664062, 247.05316925048828]","[720.2475280761719, 748.7145385742188]","[552.6734313964844, 834.8304748535156]","[467.78810119628906, 928.2000732421875]","[609.89208984375, 811.9989318847656]"
921,"[596.7358093261719, 244.50952911376953]","[561.1092224121094, 788.9486999511719]","[805.8621215820312, 942.3659973144531]","[717.2320251464844, 860.8751525878906]","[953.71533203125, 890.8147888183594]","[566.3256530761719, 296.89649963378906]","[750.1563415527344, 840.2022094726562]","[525.3793182373047, 901.3085327148438]","[554.1989440917969, 246.868408203125]","[717.0900268554688, 740.0198974609375]","[552.6016845703125, 833.9236755371094]","[467.6285400390625, 928.3699340820312]","[609.738037109375, 809.224365234375]"
922,"[596.2806091308594, 243.81609344482422]","[561.1800842285156, 787.8621520996094]","[806.2868347167969, 938.9862976074219]","[717.4649353027344, 853.9746704101562]","[953.2386474609375, 889.2907104492188]","[566.1531982421875, 296.07127380371094]","[745.8518371582031, 828.7792663574219]","[524.8085632324219, 900.8112487792969]","[554.1138305664062, 246.13368225097656]","[715.5537109375, 728.4387817382812]","[551.5113220214844, 832.1727600097656]","[467.4985046386719, 928.8208618164062]","[608.556884765625, 806.8344421386719]"
