15,"[1995.8773193359375, 575.6565856933594]","[2029.7584838867188, 1407.74609375]","[2460.4554443359375, 1679.1502075195312]","[2721.3155517578125, 1585.3719482421875]","[2128.9361572265625, 1405.8358764648438]","[2238.0660400390625, 1428.390625]","[1970.1981201171875, 238.34698486328125]","[2040.63720703125, 1513.872314453125]","[1991.45458984375, 343.30760192871094]","[2222.537841796875, 1284.416015625]","[1998.7960205078125, 1691.8692626953125]","[2044.4317626953125, 235.96847534179688]"
16,"[1997.062255859375, 575.7293395996094]","[2031.0999145507812, 1408.2677612304688]","[2461.8184814453125, 1681.5020141601562]","[2722.830322265625, 1585.7827758789062]","[2134.775390625, 1406.7664794921875]","[1970.8314208984375, 249.64409637451172]","[2041.121826171875, 1515.6694946289062]","[1990.5166625976562, 355.0736389160156]","[2228.484130859375, 1281.25]","[2001.0594482421875, 1692.3016967773438]","[2040.075927734375, 245.3703155517578]"
17,"[1997.6976318359375, 577.0769958496094]","[2031.3372802734375, 1406.8584594726562]","[2465.288330078125, 1679.7883911132812]","[2722.672119140625, 1585.3871459960938]","[2145.432373046875, 1406.1956176757812]","[2246.466796875, 1422.2000122070312]","[1966.0374755859375, 266.0438690185547]","[2042.1438598632812, 1514.3946533203125]","[1987.5796508789062, 366.84925842285156]","[2229.78466796875, 1280.901611328125]","[1999.6300048828125, 1691.521240234375]","[2034.8917846679688, 258.0931930541992]"
18,"[2001.1256103515625, 581.4587707519531]","[2031.42822265625, 1408.3912963867188]","[2467.045654296875, 1681.1044311523438]","[2721.1473388671875, 1587.025146484375]","[2142.5960693359375, 1407.2346801757812]","[1961.7530517578125, 266.9651870727539]","[2042.4846801757812, 1518.3399047851562]","[1984.6900024414062, 368.9925994873047]","[2251.5543212890625, 1426.8939819335938]","[2230.252197265625, 1283.3369750976562]","[2222.652587890625, 1522.7675170898438]","[1999.6641845703125, 1692.4780883789062]","[2030.8436279296875, 257.80165100097656]"
19,"[2008.5211791992188, 580.5675048828125]","[2032.2516479492188, 1411.5411376953125]","[2467.163330078125, 1690.49951171875]","[2729.63330078125, 1598.96533203125]","[2132.23828125, 1410.4813842773438]","[1962.675048828125, 259.35205841064453]","[1985.1736450195312, 361.4990234375]","[2253.7076416015625, 1436.7892456054688]","[2239.2418212890625, 1294.5471801757812]","[2034.4865112304688, 1507.0208740234375]","[2215.9578857421875, 1534.4268798828125]","[1995.5094604492188, 1699.1171264648438]","[2032.1875610351562, 253.1756134033203]"
20,"[2027.0928955078125, 576.1546020507812]","[2022.0298461914062, 1412.5003051757812]","[2748.22314453125, 1627.7552490234375]","[2745.9715576171875, 1629.6117553710938]","[2485.513916015625, 1732.736328125]","[2123.400390625, 1408.8775024414062]","[2250.4698486328125, 1483.7776489257812]","[1967.8422241210938, 238.33191680908203]","[2036.5239868164062, 1524.3185424804688]","[1988.2891845703125, 344.85675048828125]","[2242.3590087890625, 1330.7313232421875]","[2225.549560546875, 1588.1032104492188]","[1993.0625610351562, 1694.7305908203125]","[2038.0743408203125, 238.46466064453125]"
21,"[2018.7840576171875, 573.112060546875]","[2015.181884765625, 1392.1099853515625]","[2736.5384521484375, 1655.7429809570312]","[2511.1324462890625, 1780.375732421875]","[2111.12158203125, 1399.271484375]","[2248.7030029296875, 1532.6544189453125]","[1973.385986328125, 222.4888916015625]","[1875.0049438476562, 1681.4507446289062]","[1991.13671875, 326.2291259765625]","[2228.837890625, 1373.8599853515625]","[2019.1124267578125, 1512.0916137695312]","[2236.846923828125, 1639.5924072265625]","[1985.3860473632812, 1684.0623779296875]","[2046.4187622070312, 217.71922302246094]"
22,"[2009.443115234375, 558.9056091308594]","[2030.3807983398438, 1382.3995361328125]","[2743.9588623046875, 1645.4330444335938]","[2123.8675537109375, 1392.3987426757812]","[2253.781982421875, 1543.2842407226562]","[1975.0206909179688, 212.73419952392578]","[1856.4048461914062, 1654.1964721679688]","[1992.3168334960938, 315.0293731689453]","[2231.2445068359375, 1389.487060546875]","[2618.554931640625, 1818.1932983398438]","[2029.6751098632812, 1506.131103515625]","[2252.99853515625, 1650.87744140625]","[1990.620849609375, 1665.0294189453125]","[2049.9877319335938, 208.8996810913086]"
23,"[2044.4082641601562, 1370.1036987304688]","[2516.104736328125, 1722.749755859375]","[2779.6234130859375, 1632.1192626953125]","[2321.37060546875, 1473.0396118164062]","[1972.793212890625, 215.79795837402344]","[1844.9746704101562, 1648.643798828125]","[1988.6013793945312, 318.5780334472656]","[2291.3192138671875, 1316.7786254882812]","[2606.4488525390625, 1815.2955322265625]","[2037.0682983398438, 1496.632568359375]","[2306.7279052734375, 1579.15869140625]","[2047.166015625, 1370.8116455078125]","[1986.7133178710938, 1659.3080444335938]","[2043.5641479492188, 211.1451873779297]"
24,"[2033.2566528320312, 1355.9367065429688]","[2573.1829833984375, 1674.1032104492188]","[2847.404052734375, 1601.6643676757812]","[2112.041259765625, 1369.43212890625]","[1969.4111938476562, 226.50435638427734]","[2851.501708984375, 1604.2225952148438]","[1834.1848754882812, 1653.0899047851562]","[1989.34912109375, 331.1591796875]","[2429.9031982421875, 1242.9413452148438]","[2609.168212890625, 1810.5984497070312]","[2025.476318359375, 1472.040771484375]","[2419.43408203125, 1487.4630126953125]","[1978.8111572265625, 1647.8029174804688]","[2040.0739135742188, 222.61699676513672]"
25,"[2005.4667358398438, 1342.2009887695312]","[2615.7181396484375, 1655.373779296875]","[2897.706787109375, 1581.8682250976562]","[2553.273681640625, 1425.4677124023438]","[1963.3396606445312, 235.45946502685547]","[2896.9517822265625, 1583.1066284179688]","[1812.7935791015625, 1627.2568969726562]","[2527.9534912109375, 1223.6427612304688]","[1985.85888671875, 344.24571228027344]","[2010.4181518554688, 1449.90087890625]","[2506.4295654296875, 1489.5304565429688]","[2096.9927978515625, 1344.3150634765625]","[1959.77001953125, 1628.4327392578125]","[2033.7774047851562, 234.1694564819336]"
26,"[1961.1871948242188, 236.8460922241211]","[2015.2363891601562, 1323.4193725585938]","[2647.30859375, 1683.3883666992188]","[2101.5611572265625, 1336.0504760742188]","[2918.5157470703125, 1580.7278442382812]","[1792.5636596679688, 1597.4851684570312]","[2579.6983642578125, 1234.26611328125]","[1981.3467407226562, 338.79295349121094]","[2603.2236328125, 1451.9049072265625]","[2006.5914916992188, 1440.517822265625]","[2560.3624267578125, 1510.4760131835938]","[1951.3394165039062, 1615.4420166015625]","[2029.7623901367188, 229.62472534179688]"
27,"[1959.59814453125, 227.47525024414062]","[1974.4393310546875, 333.2744903564453]","[2035.3207397460938, 1322.166748046875]","[2671.3607177734375, 1443.4736328125]","[2683.4407958984375, 1651.5556640625]","[2934.0948486328125, 1558.952392578125]","[1789.9633178710938, 1594.9805297851562]","[2601.587890625, 1223.1095581054688]","[2019.064697265625, 1428.9454956054688]","[2621.86572265625, 1488.7027587890625]","[2040.5367431640625, 1323.448974609375]","[1938.636962890625, 1602.7427368164062]","[2027.2460327148438, 220.94461822509766]"
28,"[1961.21435546875, 223.1654510498047]","[1971.4533081054688, 325.7440643310547]","[2035.0110473632812, 1333.2408447265625]","[2605.561767578125, 1313.0404663085938]","[2652.8262939453125, 1593.67919921875]","[2925.0677490234375, 1539.6652221679688]","[1790.956298828125, 1612.6089477539062]","[2556.83740234375, 1116.2239990234375]","[2024.5873413085938, 1437.4387817382812]","[2559.6207275390625, 1393.9920043945312]","[2118.079833984375, 1352.4058837890625]","[1951.2474365234375, 1613.154052734375]","[2025.99267578125, 213.39417266845703]"
29,"[1962.1417236328125, 219.56696319580078]","[2015.0567016601562, 1338.605712890625]","[2608.2923583984375, 1558.3250122070312]","[2894.0428466796875, 1518.4081420898438]","[1797.2294921875, 1620.03759765625]","[2505.303955078125, 1088.6503295898438]","[1976.1275024414062, 320.7796173095703]","[2014.2254638671875, 1442.4467163085938]","[2484.6549072265625, 1327.5591430664062]","[1953.923583984375, 1621.1644897460938]","[2029.5039672851562, 210.17474365234375]"
30,"[1960.1200561523438, 223.71424102783203]","[2009.2538452148438, 1337.1268920898438]","[2584.39208984375, 1599.6277465820312]","[2869.8900146484375, 1534.0130004882812]","[1798.119384765625, 1621.788818359375]","[2461.9197998046875, 1133.2626342773438]","[1974.5009155273438, 322.7651062011719]","[2510.6185302734375, 1295.5698852539062]","[2005.7455444335938, 1439.3668823242188]","[2487.20361328125, 1392.921630859375]","[2092.112548828125, 1344.6354370117188]","[1955.2947387695312, 1625.7075805664062]","[2028.2431030273438, 214.2911834716797]"
31,"[1960.0192260742188, 229.44329833984375]","[1972.7242431640625, 332.8007049560547]","[1999.5386962890625, 1339.328125]","[2575.6871337890625, 1662.6893310546875]","[2847.437744140625, 1562.3695068359375]","[1797.4027709960938, 1615.5401000976562]","[2510.9161376953125, 1462.3373413085938]","[2464.390380859375, 1245.8140258789062]","[1996.0670166015625, 1449.1018676757812]","[2466.893310546875, 1518.8385620117188]","[2078.2386474609375, 1347.0770263671875]","[1947.4653930664062, 1622.289794921875]","[2027.0595092773438, 222.85391998291016]"
32,"[1960.7373657226562, 234.55870056152344]","[1973.2380981445312, 340.8501739501953]","[1991.53955078125, 1350.0657958984375]","[2578.4383544921875, 1697.3843383789062]","[2847.70458984375, 1581.8740844726562]","[2077.7242431640625, 1351.8037719726562]","[1793.0961303710938, 1618.634033203125]","[2524.0679931640625, 1516.7051391601562]","[2439.099853515625, 1295.6658325195312]","[2585.499267578125, 1800.7536010742188]","[1990.3903198242188, 1459.5989379882812]","[2486.49072265625, 1583.2051391601562]","[1939.4840087890625, 1625.3108520507812]","[2026.9490966796875, 231.62268829345703]"
33,"[1956.7991943359375, 242.09776306152344]","[1976.0073852539062, 350.10960388183594]","[2012.5703735351562, 1337.1210327148438]","[2525.0623779296875, 1706.427978515625]","[2792.3499755859375, 1597.8667602539062]","[1795.2606811523438, 1620.1243896484375]","[2432.372802734375, 1513.2477416992188]","[2351.8079833984375, 1304.5560302734375]","[2003.5048217773438, 1446.822021484375]","[2388.8873291015625, 1571.587158203125]","[1941.689453125, 1625.6002197265625]","[2024.334228515625, 237.76761627197266]"
34,"[1959.9945678710938, 247.20704650878906]","[1978.1065063476562, 353.33372497558594]","[2011.4420166015625, 1342.2470703125]","[2787.97021484375, 1624.1650390625]","[1798.0350341796875, 1619.8078002929688]","[2407.3338623046875, 1566.22509765625]","[2526.3359375, 1778.0137329101562]","[2320.2010498046875, 1365.2041625976562]","[2003.5977172851562, 1453.3745727539062]","[2380.488037109375, 1632.3403930664062]","[1940.0073852539062, 1626.1166381835938]","[2028.8909912109375, 239.58982849121094]"
35,"[1963.1782836914062, 238.96819305419922]","[2000.24755859375, 1377.1866455078125]","[2541.2423095703125, 1747.25927734375]","[2829.10400390625, 1651.6575317382812]","[1802.7393798828125, 1626.5301513671875]","[2502.4571533203125, 1436.1055908203125]","[1983.5147094726562, 347.1063232421875]","[2472.4697265625, 1605.7609252929688]","[2574.42138671875, 1822.1581420898438]","[1998.6857299804688, 1489.2518310546875]","[2503.16845703125, 1830.4799194335938]","[1958.5496826171875, 1637.52880859375]","[2033.6780395507812, 234.24710083007812]"
36,"[1970.5639038085938, 226.65206909179688]","[1986.61376953125, 329.8970642089844]","[2020.2061157226562, 1359.5225830078125]","[2597.4227294921875, 1769.59814453125]","[2834.542236328125, 1658.5794067382812]","[2525.85986328125, 1637.30029296875]","[2838.13037109375, 1659.6936645507812]","[1808.398681640625, 1629.4485473632812]","[2520.300048828125, 1501.0618896484375]","[2016.6994018554688, 1470.3433227539062]","[2571.2615966796875, 1868.8088989257812]","[2032.15869140625, 1361.5074462890625]","[1963.3170776367188, 1645.5166625976562]","[2041.38916015625, 219.40643310546875]"
37,"[1973.73779296875, 218.06493377685547]","[2016.15234375, 1346.6751098632812]","[2830.9031982421875, 1642.4051513671875]","[1817.2056274414062, 1630.6985473632812]","[1990.9874267578125, 315.9090576171875]","[2385.6146240234375, 1430.0625610351562]","[2019.7313842773438, 1451.33544921875]","[2432.615478515625, 1698.3565673828125]","[1954.5762939453125, 1630.5816650390625]","[2044.4694213867188, 209.54078674316406]"
38,"[2028.1138916015625, 1360.4195556640625]","[2582.882568359375, 1729.8954467773438]","[2849.377685546875, 1624.0055541992188]","[1971.298828125, 211.3312225341797]","[1813.664306640625, 1622.1936645507812]","[1990.2930297851562, 314.6723937988281]","[2491.713623046875, 1598.0994873046875]","[2404.0557861328125, 1396.3619995117188]","[2606.3245849609375, 1816.2896728515625]","[2026.0521850585938, 1468.9703369140625]","[2469.71044921875, 1645.267822265625]","[1965.5369873046875, 1638.174560546875]","[2044.6650390625, 209.62828063964844]"
39,"[1973.6597900390625, 224.9674530029297]","[2684.010498046875, 1589.1365966796875]","[2673.265869140625, 1756.1209716796875]","[2931.30224609375, 1621.5528564453125]","[1816.6356201171875, 1613.1018676757812]","[1990.1827392578125, 328.01454162597656]","[2582.0496826171875, 1404.4727172851562]","[2042.607421875, 1463.2264404296875]","[2634.396240234375, 1649.1206665039062]","[2052.436767578125, 1357.9721069335938]","[1978.1790161132812, 1629.0067749023438]","[2043.3966064453125, 216.32149505615234]"
40,"[1964.6962890625, 236.4235076904297]","[1984.232666015625, 341.390869140625]","[2962.5355224609375, 1617.4113159179688]","[2144.38818359375, 1350.7072143554688]","[1819.8804321289062, 1629.7085571289062]","[2057.6724853515625, 1333.489501953125]","[2820.96240234375, 1516.4895629882812]","[2046.31005859375, 1440.3152465820312]","[2790.0894775390625, 1736.260009765625]","[1977.143310546875, 1626.23193359375]","[2035.5706787109375, 230.5636978149414]"
41,"[1962.4237060546875, 248.07395935058594]","[1980.8221435546875, 356.6730194091797]","[2049.0943603515625, 1338.9254150390625]","[2711.42822265625, 1675.8483276367188]","[2964.212646484375, 1575.7156982421875]","[2143.154296875, 1345.5796508789062]","[1820.2416381835938, 1625.7479858398438]","[2705.460205078125, 1483.5077514648438]","[2634.9805908203125, 1320.9681396484375]","[2047.603515625, 1447.7787475585938]","[2655.4671630859375, 1559.0869140625]","[1987.4482421875, 1629.8136596679688]","[2031.8558959960938, 240.39816284179688]"
42,"[1962.0321044921875, 249.55706787109375]","[1977.81396484375, 358.2882080078125]","[2944.1485595703125, 1528.5607299804688]","[2597.570068359375, 1348.794677734375]","[2944.84423828125, 1528.4185180664062]","[1817.8826904296875, 1612.2027587890625]","[2556.290771484375, 1147.0939331054688]","[2051.9125366210938, 1357.1325073242188]","[2051.6171264648438, 1462.5537719726562]","[2570.3944091796875, 1420.9053344726562]","[1982.9512329101562, 1627.2354125976562]","[2030.2717895507812, 241.67623901367188]"
43,"[1960.0435791015625, 247.96742248535156]","[2959.683837890625, 1522.7410888671875]","[2708.0712890625, 1314.8827514648438]","[2706.8687744140625, 1583.3580932617188]","[1820.8455810546875, 1618.7871704101562]","[2132.26025390625, 1408.7482299804688]","[2648.625, 1119.8248901367188]","[2059.4324951171875, 1355.9247436523438]","[1980.966552734375, 354.61729431152344]","[2042.8209838867188, 1458.9087524414062]","[2642.45751953125, 1388.6450805664062]","[1974.0055541992188, 1621.2403564453125]","[2028.8687744140625, 240.83814239501953]"
44,"[2689.901123046875, 1604.1826782226562]","[2677.1356201171875, 1388.700439453125]","[1964.4895629882812, 242.42159271240234]","[2939.0057373046875, 1542.3750610351562]","[1817.5006713867188, 1621.9793701171875]","[1982.6845703125, 347.0420379638672]","[2645.33935546875, 1188.5701293945312]","[2041.334228515625, 1473.0413208007812]","[2618.85205078125, 1429.27587890625]","[2056.4584350585938, 1370.4000854492188]","[1970.9589233398438, 1624.651611328125]","[2035.1224975585938, 238.03528594970703]"
45,"[1967.076416015625, 237.19287109375]","[2024.1810302734375, 1361.9911499023438]","[2590.33642578125, 1649.5477294921875]","[2863.330322265625, 1569.3724365234375]","[2117.8133544921875, 1373.42236328125]","[1818.8281860351562, 1628.3049926757812]","[1988.3335571289062, 340.88499450683594]","[2538.3607177734375, 1472.9779052734375]","[2471.0760498046875, 1268.8267822265625]","[2028.8683471679688, 1469.0070190429688]","[2502.8349609375, 1536.1602172851562]","[1979.3408203125, 1638.7410278320312]","[2037.1962890625, 234.08409881591797]"
46,"[1965.6420288085938, 233.9374008178711]","[1985.917724609375, 339.44590759277344]","[2517.03125, 1728.9857788085938]","[2785.8427734375, 1610.757568359375]","[2390.8546142578125, 1562.592529296875]","[1824.9599609375, 1623.8963623046875]","[2049.083251953125, 1425.812744140625]","[2324.9796142578125, 1374.5145263671875]","[2594.0096435546875, 1816.0647583007812]","[2037.6640014648438, 1508.9072875976562]","[2358.521240234375, 1626.083251953125]","[2130.5985107421875, 1469.547119140625]","[1962.9663696289062, 1636.6548461914062]","[2034.736572265625, 226.6426239013672]"
47,"[1966.7056274414062, 235.15837860107422]","[1981.259765625, 338.38258361816406]","[2040.8466186523438, 1375.8762817382812]","[2768.40478515625, 1650.9003295898438]","[1825.9202270507812, 1642.2315063476562]","[2384.269775390625, 1659.2100219726562]","[2502.08837890625, 1783.3068237304688]","[2289.7200927734375, 1477.3262939453125]","[2025.33984375, 1492.6823120117188]","[2356.0771484375, 1721.094482421875]","[1964.1492919921875, 1652.629150390625]","[2034.8355712890625, 229.03848266601562]"
48,"[1962.5404663085938, 241.56194305419922]","[1981.8468627929688, 345.5703125]","[2015.3920288085938, 1415.328857421875]","[2638.2025146484375, 1878.1964721679688]","[2812.7784423828125, 1692.1051025390625]","[2113.0230712890625, 1426.62646484375]","[1825.7180786132812, 1646.8540649414062]","[2595.6890869140625, 1766.4041748046875]","[2020.619140625, 1509.2318115234375]","[2620.8380126953125, 1954.8689575195312]","[1973.5963134765625, 1654.7677612304688]","[2034.49609375, 232.9013900756836]"
49,"[1960.562744140625, 247.62505340576172]","[1979.8448486328125, 352.54078674316406]","[2025.5669555664062, 1429.4235229492188]","[2551.750732421875, 1755.7198486328125]","[2804.8731689453125, 1668.9132080078125]","[2117.6649169921875, 1428.0214233398438]","[2810.1142578125, 1672.2021484375]","[1831.3613891601562, 1641.3717041015625]","[2527.5687255859375, 1577.93310546875]","[2485.8160400390625, 1686.9071655273438]","[2030.2470703125, 1519.3439331054688]","[2504.4757080078125, 1889.3328247070312]","[1982.673828125, 1659.3546752929688]","[2033.91748046875, 240.09930419921875]"
50,"[1961.2847900390625, 246.63113403320312]","[1979.1005249023438, 351.3446807861328]","[2802.39111328125, 1645.7330932617188]","[1831.2376708984375, 1622.636474609375]","[2395.0792236328125, 1366.1912231445312]","[2148.3350830078125, 1531.6153564453125]","[2354.435791015625, 1468.7540283203125]","[2051.2921142578125, 1512.5387573242188]","[2432.92578125, 1720.7105712890625]","[1983.2880859375, 1645.6136474609375]","[2029.5653076171875, 239.54607391357422]"
51,"[1961.940673828125, 240.55838775634766]","[1979.0759887695312, 341.78855895996094]","[2588.2042236328125, 1688.18798828125]","[2863.8558349609375, 1585.9559326171875]","[1837.0441284179688, 1638.028564453125]","[2169.1334228515625, 1546.6860961914062]","[1982.2288208007812, 341.2107849121094]","[2531.5860595703125, 1586.3359985351562]","[2472.90869140625, 1392.310791015625]","[2070.5984497070312, 1527.4411010742188]","[2481.0023193359375, 1621.8431396484375]","[1993.8690795898438, 1640.9751586914062]","[2033.045166015625, 235.6556854248047]"
52,"[1964.143798828125, 232.6473388671875]","[1982.2682495117188, 338.5905456542969]","[2684.7645263671875, 1705.0407104492188]","[2926.56005859375, 1569.0298461914062]","[2744.699951171875, 1654.3922119140625]","[2820.875244140625, 1584.74072265625]","[2175.8956298828125, 1504.5653076171875]","[2930.4068603515625, 1568.319580078125]","[1835.4000244140625, 1651.7108154296875]","[2781.703369140625, 1375.4132080078125]","[2069.6576538085938, 1527.5503540039062]","[2003.6925048828125, 1655.7171630859375]","[2036.231201171875, 227.1420135498047]"
